0	0	4.378E+20	-6517986.412	-2172793.01	-1207175.223	-145.145033	-73.540375	-54.020258	2184.587061	1703274.663	7947929874	-61864760.71	3000	1102.810139
1	0	4.378E+20	-6518195.32	-2173139.632	-724157.1599	-185.687224	-140.825273	-3.857517	2461.564068	1532206.133	17209028879	-62443974.91	3000	1349.284907
2	0	4.378E+20	-6518012.795	-2173228.215	-241370.0305	-150.585327	-157.966799	1.457978	2408.638583	1535876.766	15323199157	-62693615.06	3000	1300.160541
3	0	4.378E+20	-6518177.701	-2173172.358	241289.355	-182.47392	-147.31557	-17.268874	2484.114164	1535073.333	18030030934	-62708847.76	3000	1370.487692
4	0	4.378E+20	-6518266.91	-2173124.871	724207.2976	-199.678756	-138.194114	13.450474	2512.144917	1538637.388	19050572342	-62450438.51	3000	1396.838415
5	0	4.378E+20	-6518003.933	-2172910.565	1207165.439	-148.736686	-96.525103	52.205943	2211.445882	1673081.794	8787976944	-61857784.68	3000	1126.446148
6	0	4.378E+20	-6517992.424	-1689888.129	-1689888.522	-146.566042	-45.505495	-45.511101	2216.845364	1667012.061	8956853290	-62142873.28	3000	1131.195909
7	0	4.378E+20	-6518320.733	-1689501.831	-1207206.905	-210.107348	28.392345	-59.597175	2637.7885	1614827.637	23854945585	-63022539.08	3000	1518.623183
8	0	4.378E+20	-6518418.694	-1689570.666	-724394.6965	-229.472965	15.909008	-50.073574	2963.620282	2098456.199	34445609789	-63619548.49	3000	1853.084345
9	0	4.378E+20	-6518377.387	-1689768.556	-241383.2291	-221.452894	-22.484996	-0.967195	3073.692591	2320512.114	36872157677	-63909680.49	3000	1967.455724
10	0	4.378E+20	-6518371.938	-1689755.135	241361.5619	-220.408132	-19.918165	-3.438204	3078.384314	2330526.78	36965774332	-63910695.43	3000	1972.492603
11	0	4.378E+20	-6518381.475	-1689782.212	724133.366	-222.251674	-25.164409	-0.818018	3076.183855	2325829.814	36921867308	-63637720.9	3000	1970.130927
12	0	4.378E+20	-6518446.028	-1690014.781	1207188.239	-234.862052	-70.29765	56.924176	2950.419805	2072687.264	34137760584	-63069268.7	3000	1839.498565
13	0	4.378E+20	-6518066.726	-1690126.952	1690124.633	-161.143126	-91.602097	91.161443	2322.552539	1571855.147	12372528737	-62141129.38	3000	1222.872676
14	0	4.378E+20	-6517983.266	-1207175.641	-2172796.224	-144.676356	-54.164265	-74.208977	2194.384875	1692260.623	8254370163	-61880174.14	3000	1111.434065
15	0	4.378E+20	-6518310.404	-1207205.751	-1689506.374	-208.125961	-59.411883	27.586878	2639.041499	1615995.961	23904324570	-63030002.35	3000	1519.866283
16	0	4.378E+20	-6518291.811	-1206818.967	-724612.8057	-204.598587	13.646245	-91.354641	2788.580284	1792276.062	29461072955	-64404281.83	3000	1668.760966
17	0	4.378E+20	-6518340.798	-1206809.756	-241434.7409	-214.294226	16.50687	-10.827866	3084.360283	2343282.717	37085016268	-64734282.46	3000	1978.90049
18	0	4.378E+20	-6518328.365	-1206809.582	241370.03	-211.883408	16.598722	-2.004687	3094.436849	2364791.538	37286079778	-64736223.27	3000	1989.685769
19	0	4.378E+20	-6518335.011	-1206806.784	724083.1586	-213.164808	17.066695	-10.447934	3094.088911	2364048.852	37279137185	-64460959.02	3000	1989.31377
20	0	4.378E+20	-6518365.447	-1206876.003	1206875.256	-219.085984	3.793907	-3.941163	3088.022406	2351099.66	37158088710	-63909333.2	3000	1982.823023
21	0	4.378E+20	-6518447.605	-1207188.354	1690013.381	-235.177959	-56.957067	70.024957	2950.420594	2072688.717	34137781723	-63062571.55	3000	1839.499401
22	0	4.378E+20	-6518007.209	-1207163.574	2172910.288	-149.386022	-51.865495	96.472373	2211.434991	1673094.036	8787636333	-61844042.99	3000	1126.436568
23	0	4.378E+20	-6518259.331	-724247.4588	-2173095.566	-198.257266	-21.345546	-132.375204	2508.564741	1538182.176	18920225570	-62472454.84	3000	1393.473142
24	0	4.378E+20	-6518405.863	-724404.9556	-1689559.149	-227.005182	-52.035423	18.175592	2964.552528	2100283.559	34467112864	-63632397.72	3000	1854.040445
25	0	4.378E+20	-6518290.683	-724612.3978	-1206821.029	-204.375276	-91.272153	13.301682	2788.649016	1792386.738	29463219770	-64409381.65	3000	1668.833158
26	0	4.378E+20	-6518355.763	-724320.5468	-724321.1261	-217.213211	-34.877228	-34.992804	2985.446993	2141240.267	34949062296	-64990498.45	3000	1875.421538
27	0	4.378E+20	-6518326.43	-724103.4728	-241380.6904	-211.490488	6.740296	-0.396056	3092.499953	2360657.159	37247431784	-65284698.91	3000	1987.614554
28	0	4.378E+20	-6518321.068	-724092.056	241369.6689	-210.457185	8.934428	-2.095988	3095.205345	2366431.924	37301414033	-65283574.5	3000	1990.507307
29	0	4.378E+20	-6518324.831	-724090.8776	724090.5412	-211.194053	9.121598	-9.187628	3095.213737	2366449.836	37301581475	-65006844.96	3000	1990.516277
30	0	4.378E+20	-6518335.25	-724083.6643	1206806.021	-213.220307	10.343273	-17.218211	3094.102454	2364077.758	37279407400	-64454905.43	3000	1989.328249
31	0	4.378E+20	-6518380.369	-724135.7271	1689780.729	-222.066171	0.358763	24.860311	3076.296597	2326070.467	36924116916	-63625834.48	3000	1970.251957
32	0	4.378E+20	-6518262.775	-724214.5078	2173125.429	-198.987855	-14.87628	138.281313	2513.642727	1538827.832	19105104473	-62433389.14	3000	1398.246288
33	0	4.378E+20	-6518248.844	-241370.3084	-2173130.921	-196.337438	1.623635	-139.244086	2529.239586	1544546.204	19687470082	-62740346.89	3000	1413.114443
34	0	4.378E+20	-6518368.543	-241383.0691	-1689731.103	-219.767305	-0.903919	-15.178231	3076.271588	2326017.083	36923617887	-63926406.26	3000	1970.225109
35	0	4.378E+20	-6518339.696	-241434.453	-1206811.079	-214.092207	-10.770906	16.267817	3084.443252	2343459.818	37086671808	-64743079.11	3000	1978.989395
